3130, 0,  8,  225, 2, 2, 1090,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
 968, 1,  8,  225, 4, 2, 1130,  200,   0.23,   0.07,   1.05,   1.38,   1.52,   2.76, 0.014, 0.014
1157, 1,  8,  225, 8, 2, 1130,  200,   0.22,   0.07,   1.05,   1.43,   1.55,   2.80, 0.015, 0.015
1995, 1,  8,  225, 4, 2, 1090,  200,   0.21,   0.07,   0.89,   1.86,   1.27,   3.06, 0.012, 0.012
2219, 1,  8,  225, 2, 2, 1090,  200,   0.30,   0.09,   1.15,   2.20,   1.56,   3.74, 0.015, 0.015
  86, 1,  5,   97, 4, 1,  910,  200,   0.13,   0.04,   0.60,   1.01,   1.01,   1.78, 0.004, 0.004
2948, 0,  8,  225, 4, 2, 1090,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
 240, 1,  8,  225, 4, 2, 1130,  200,   0.21,   0.08,   0.97,   1.40,   1.33,   2.66, 0.012, 0.012
2726, 0,  8,  225, 2, 2, 1090,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
1596, 1, 10,  349, 8, 2, 1750,  200,   0.60,   0.21,   2.86,   2.29,   5.87,   5.99, 0.059, 0.057
2614, 1, 12,  489, 2, 2, 2410,  200,   1.43,   0.62,   8.68,   5.15,  32.26,  15.94, 0.339, 0.319
 741, 1,  5,   97, 8, 2,  970,  200,   0.10,   0.04,   0.63,   0.57,   0.60,   1.35, 0.005, 0.005
1130, 1,  8,  225, 8, 2, 1130,  200,   0.23,   0.08,   1.06,   1.62,   1.66,   3.00, 0.015, 0.016
 144, 1,  8,  225, 8, 3, 1090, 1000,   0.38,   0.55,   5.23,  13.23,   9.39,  19.44, 0.031, 0.027
 199, 1,  8,  225, 4, 2, 1130,  200,   0.22,   0.08,   1.05,   1.35,   1.51,   2.71, 0.015, 0.014
1154, 1,  8,  225, 8, 2, 1130,  200,   0.25,   0.08,   1.04,   1.36,   1.54,   2.73, 0.014, 0.015
2923, 1, 10,  349, 8, 3, 1710,  200,   0.92,   2.93,  22.98,   8.78,  14.73,  35.68, 0.176, 0.218
2686, 1,  8,  225, 2, 2, 2210,  200,   0.65,   0.28,   5.51,   2.00,   9.27,   8.48, 0.098, 0.091
2172, 1,  8,  225, 8, 3, 1130,  200,   0.39,   0.58,   5.73,   2.52,   2.07,   9.26, 0.031, 0.030
2540, 1, 12,  489, 2, 2, 2410,  200,   1.22,   0.62,   8.51,   5.19,  32.59,  15.61, 0.325, 0.323
2478, 1,  8,  225, 8, 3, 1090,  200,   0.42,   0.57,   5.37,   3.12,   1.95,   9.51, 0.031, 0.028
3594, 1,  8,  225, 8, 3, 1130,  200,   0.39,   0.56,   5.37,   2.39,   2.08,   8.75, 0.030, 0.030
2626, 1, 12,  489, 2, 2, 2410,  200,   1.43,   0.62,   9.36,   5.28,  36.79,  16.75, 0.334, 0.365
1802, 1, 10,  349, 2, 2, 1750,  200,   0.71,   0.25,   3.48,   2.67,   7.68,   7.14, 0.077, 0.075
1757, 1,  8,  225, 4, 2, 1130,  200,   0.23,   0.08,   0.91,   1.37,   1.31,   2.60, 0.013, 0.012
2827, 1, 12,  489, 2, 2, 2410,  200,   1.41,   0.62,   9.33,   5.32,  30.50,  16.76, 0.320, 0.302
2107, 1,  8,  225, 2, 2, 1130,  200,   0.29,   0.10,   1.17,   1.66,   1.61,   3.23, 0.016, 0.015
2781, 1, 10,  349, 8, 3, 1750,  200,   0.90,   2.96,  22.10,   5.81,  13.49,  31.83, 0.201, 0.199
1942, 0, 10,  349, 2, 2, 1750,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
 670, 0,  8,  225, 4, 2, 1090,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
1719, 1,  8,  225, 8, 3, 1090,  200,   0.41,   0.58,   6.07,   3.11,   1.93,  10.21, 0.028, 0.028
1217, 1,  8,  225, 8, 2, 1090,  200,   0.27,   0.08,   1.01,   1.85,   1.44,   3.23, 0.013, 0.014
2492, 1, 12,  489, 2, 2, 2410,  200,   1.51,   0.60,   8.29,   5.12,  31.85,  15.59, 0.392, 0.315
3245, 1,  8,  225, 2, 2, 1130,  200,   0.29,   0.09,   1.16,   1.59,   1.71,   3.15, 0.016, 0.016
1619, 1,  8,  225, 8, 3, 1130,  200,   0.42,   0.57,   5.23,   2.65,   1.98,   8.90, 0.031, 0.029
 586, 1,  8,  225, 8, 2, 1130,  200,   0.26,   0.08,   1.06,   1.38,   1.48,   2.79, 0.014, 0.014
  16, 1,  5,   97, 4, 1,  930,  200,   0.14,   0.04,   0.61,   0.83,   1.04,   1.63, 0.004, 0.004
3552, 1,  8,  225, 2, 2, 1090,  200,   0.29,   0.09,   1.13,   2.14,   1.53,   3.67, 0.015, 0.014
 790, 1,  8,  225, 4, 2, 1130,  200,   0.22,   0.07,   0.92,   1.38,   1.38,   2.62, 0.013, 0.013
2910, 1,  9,  293, 2, 2, 1430,  200,   0.47,   0.16,   2.11,   2.70,   3.69,   5.46, 0.034, 0.036
3393, 1, 12,  489, 2, 2, 2450,  200,   1.31,   0.61,   8.76,   4.35,  37.84,  15.11, 0.324, 0.375
3704, 1,  8,  225, 8, 3, 1090,  200,   0.45,   0.71,   5.33,   3.25,   1.98,   9.77, 0.031, 0.029
1168, 1,  8,  225, 8, 2, 1090,  200,   0.23,   0.07,   1.04,   1.84,   1.38,   3.22, 0.012, 0.013
 634, 1,  5,   97, 8, 3,  930,  200,   0.21,   0.08,   1.09,   1.20,   0.77,   2.59, 0.011, 0.011
2371, 1,  8,  225, 4, 2, 1090,  200,   0.23,   0.08,   0.89,   1.88,   1.28,   3.09, 0.012, 0.012
2131, 1,  9,  293, 2, 2, 1470,  200,   0.44,   0.16,   2.17,   2.07,   3.91,   4.86, 0.039, 0.038
2175, 0,  8,  225, 8, 3, 1130,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
1739, 1, 12,  489, 8, 3, 2410,  200,   2.35,   6.75,  59.14,  13.96,  48.54,  82.29, 0.863, 0.723
1289, 1,  8,  225, 8, 2, 1130,  200,   0.24,   0.08,   1.06,   1.39,   1.46,   2.77, 0.014, 0.014
1517, 1, 10,  349, 4, 2, 1750,  200,   0.58,   0.20,   2.57,   2.19,   4.93,   5.58, 0.051, 0.048
2883, 1,  8,  225, 8, 3, 2250,  200,   0.86,   3.14,  25.30,   3.99,  14.69,  33.37, 0.225, 0.218
 413, 1,  8,  225, 8, 3, 1090,  100,   0.42,   0.53,   5.36,   2.04,   1.01,   8.39, 0.030, 0.029
 856, 1,  5,   97, 8, 2,  970,  200,   0.10,   0.04,   0.63,   0.43,   0.54,   1.20, 0.005, 0.005
1842, 1,  8,  225, 2, 2, 1130,  200,   0.26,   0.09,   1.17,   1.60,   1.70,   3.15, 0.016, 0.016
2573, 1, 12,  489, 2, 2, 2410,  200,   1.57,   0.62,   8.89,   5.32,  31.52,  16.47, 0.332, 0.312
 381, 1,  8,  225, 8, 3, 1130,  200,   0.40,   0.50,   5.00,   2.51,   2.06,   8.43, 0.031, 0.030
1292, 1,  8,  225, 8, 2, 1050,  200,   0.23,   0.07,   1.00,   2.30,   1.36,   3.62, 0.012, 0.013
 520, 1,  8,  225, 4, 2, 1130,  200,   0.22,   0.07,   0.91,   1.37,   1.31,   2.60, 0.012, 0.012
1164, 1,  8,  225, 8, 2, 1090,  200,   0.23,   0.07,   1.01,   1.87,   1.43,   3.19, 0.013, 0.013
1511, 1, 10,  349, 8, 3, 1750,  200,   1.06,   2.26,  22.34,   5.18,  11.96,  30.91, 0.205, 0.177
1243, 1,  8,  225, 8, 2, 1130,  200,   0.22,   0.08,   1.08,   1.41,   1.51,   2.80, 0.014, 0.014
2733, 1,  8,  225, 8, 3, 1090,  200,   0.46,   0.57,   5.57,   3.09,   1.92,   9.72, 0.028, 0.028
 734, 1,  5,   97, 8, 3,  970,  200,   0.18,   0.08,   1.27,   0.61,   0.73,   2.17, 0.012, 0.011
